DL10S3SA1_SG_plus44	3	4	1	2488.5600200000003	0	1000
DL10S3_EGS	3	4	0	2282.481	0	1000
DL10S3_EGS_plus44	3	4	0	2326.5072200000004	0	1000
DL10S3_S	3	4	0	2096.4169	0	1000
DL10S3_SA	3	4	0	2167.454	0	1000
DL10S3_SAN	3	4	0	2281.4969	0	1000
DL10S3_SG-or-dp10S3_NRE	3	4	0	2153.4384	0	1000
DL10S3_SG_plus44	3	4	0	2197.46462	0	1000
DL10S4	4	4	0	2089.3417	0	1000
DL10S4SA1	4	4	1	2380.4371	0	1000
DL10S4SA1_EGS	4	4	1	2653.5332	0	1000
DL10S4SA1_EGS_plus44	4	4	1	2697.55942	0	1000
DL10S4SA1_S	4	4	1	2467.4691	0	1000
DL10S4SA1_SA	4	4	1	2538.5062	0	1000
DL10S4SA1_SAN	4	4	1	2652.5491	0	1000
DL10S4SA1_SG	4	4	1	2524.4906	0	1000
DL10S4SA1_SG_plus44	4	4	1	2568.5168200000003	0	1000
DL10S4_EGS	4	4	0	2362.4378	0	1000
DL10S4_EGS_plus44	4	4	0	2406.4640200000003	0	1000
DL10S4_S	4	4	0	2176.3737	0	1000
DL10S4_SA	4	4	0	2247.4108	0	1000
DL10S4_SAN	4	4	0	2361.4537	0	1000
DL10S4_SG-or-dp10S4_NRE	4	4	0	2233.3952	0	1000
DL10S4_SG_plus44	4	4	0	2277.42142	0	1000
DL10S5	5	4	0	2169.2985	0	1000
DL10S5SA1	5	4	1	2460.3939	0	1000
DL10S5SA1_EGS	5	4	1	2733.49	0	1000
DL10S5SA1_EGS_plus44	5	4	1	2777.51622	0	1000
DL10S5SA1_S	5	4	1	2547.4259	0	1000
DL10S5SA1_SA	5	4	1	2618.463	0	1000
DL10S5SA1_SAN	5	4	1	2732.5059	0	1000
DL10S5SA1_SG	5	4	1	2604.4474	0	1000
DL10S5SA1_SG_plus44	5	4	1	2648.47362	0	1000
DL10S5_EGS	5	4	0	2442.3946	0	1000
DL10S5_EGS_plus44	5	4	0	2486.4208200000003	0	1000
DL10S5_S	5	4	0	2256.3305	0	1000
DL10S5_SA	5	4	0	2327.3676	0	1000
DL10S5_SAN	5	4	0	2441.4105	0	1000
DL10S5_SG-or-dp10S5_NRE	5	4	0	2313.352	0	1000
DL10S5_SG_plus44	5	4	0	2357.37822	0	1000
DL10S6	6	4	0	2249.2553	0	1000
DL10S6_EGS	6	4	0	2522.3514	0	1000
DL10S6_EGS_plus44	6	4	0	2566.37762	0	1000
DL10S6_S	6	4	0	2336.2873	0	1000
DL10S6_SA	6	4	0	2407.3244	0	1000
DL10S6_SAN	6	4	0	2521.3673	0	1000
DL10S6_SG-or-dp10S6_NRE	6	4	0	2393.3088	0	1000
DL10S6_SG_plus44	6	4	0	2437.33502	0	1000
DL12S0	0	5	0	2148.626	0	1000
DL12S0SA1	0	5	1	2439.7214	0	1000
DL12S0SA1_EGS	0	5	1	2712.8175	0	1000
DL12S0SA1_EGS_plus44	0	5	1	2756.8437200000003	0	1000
DL12S0SA1_S	0	5	1	2526.7534	0	1000
DL12S0SA1_SA	0	5	1	2597.7905	0	1000
DL12S0SA1_SAN	0	5	1	2711.8334	0	1000
DL12S0SA1_SG	0	5	1	2583.7749	0	1000
DL12S0SA1_SG_plus44	0	5	1	2627.80112	0	1000
DL12S0_EGS	0	5	0	2421.7221	0	1000
DL12S0_EGS_plus44	0	5	0	2465.74832	0	1000
DL12S0_S	0	5	0	2235.658	0	1000
DL12S0_SA	0	5	0	2306.6951	0	1000
DL12S0_SAN	0	5	0	2420.738	0	1000
DL12S0_SG-or-dp12S0_NRE	0	5	0	2292.6795	0	1000
DL12S0_SG_plus44	0	5	0	2336.7057200000004	0	1000
DL12S1	1	5	0	2228.5828	0	1000
DL12S1SA1	1	5	1	2519.6782	0	1000
DL12S1SA1_EGS	1	5	1	2792.7743	0	1000
DL12S1SA1_EGS_plus44	1	5	1	2836.8005200000002	0	1000
DL12S1SA1_S	1	5	1	2606.7102	0	1000
DL12S1SA1_SA	1	5	1	2677.7473	0	1000
DL12S1SA1_SAN	1	5	1	2791.7902	0	1000
DL12S1SA1_SG	1	5	1	2663.7317	0	1000
DL12S1SA1_SG_plus44	1	5	1	2707.75792	0	1000
DL12S1_EGS	1	5	0	2501.6789	0	1000
DL12S1_EGS_plus44	1	5	0	2545.70512	0	1000
DL12S1_S	1	5	0	2315.6148	0	1000
DL12S1_SA	1	5	0	2386.6519	0	1000
DL12S1_SAN	1	5	0	2500.6948	0	1000
DL12S1_SG-or-dp12S1_NRE	1	5	0	2372.6363	0	1000
DL12S1_SG_plus44	1	5	0	2416.6625200000003	0	1000
DL12S2	2	5	0	2308.5396	0	1000
DL12S2SA1	2	5	1	2599.635	0	1000
DL12S2SA1_EGS	2	5	1	2872.7311	0	1000
DL12S2SA1_EGS_plus44	2	5	1	2916.75732	0	1000
DL12S2SA1_S	2	5	1	2686.667	0	1000
DL12S2SA1_SA	2	5	1	2757.7041	0	1000
DL12S2SA1_SAN	2	5	1	2871.747	0	1000
DL12S2SA1_SG	2	5	1	2743.6885	0	1000
DL12S2SA1_SG_plus44	2	5	1	2787.7147200000004	0	1000
DL12S2_EGS	2	5	0	2581.6357	0	1000
DL12S2_EGS_plus44	2	5	0	2625.66192	0	1000
DL12S2_S	2	5	0	2395.5716	0	1000
DL12S2_SA	2	5	0	2466.6087	0	1000
DL12S2_SAN	2	5	0	2580.6516	0	1000
DL12S2_SG-or-dp12S2_NRE	2	5	0	2452.5931	0	1000
DL12S2_SG_plus44	2	5	0	2496.6193200000002	0	1000
DL12S3	3	5	0	2388.4964	0	1000
DL12S3SA1	3	5	1	2679.5918	0	1000
DL12S3SA1_EGS	3	5	1	2952.6879	0	1000
DL12S3SA1_EGS_plus44	3	5	1	2996.71412	0	1000
DL12S3SA1_S	3	5	1	2766.6238	0	1000
DL12S3SA1_SA	3	5	1	2837.6609	0	1000
DL12S3SA1_SAN	3	5	1	2951.7038	0	1000
DL12S3SA1_SG	3	5	1	2823.6453	0	1000
DL12S3SA1_SG_plus44	3	5	1	2867.6715200000003	0	1000
DL12S3_EGS	3	5	0	2661.5925	0	1000
DL12S3_EGS_plus44	3	5	0	2705.6187200000004	0	1000
DL12S3_S	3	5	0	2475.5284	0	1000
DL12S3_SA	3	5	0	2546.5655	0	1000
DL12S3_SAN	3	5	0	2660.6084	0	1000
DL12S3_SG-or-dp12S3_NRE	3	5	0	2532.5499	0	1000
DL12S3_SG_plus44	3	5	0	2576.57612	0	1000
DL12S4	4	5	0	2468.4532	0	1000
DL12S4SA1	4	5	1	2759.5486	0	1000
DL12S4SA1_EGS	4	5	1	3032.6447	0	1000
DL12S4SA1_EGS_plus44	4	5	1	3076.67092	0	1000
DL12S4SA1_S	4	5	1	2846.5806	0	1000
DL12S4SA1_SA	4	5	1	2917.6177	0	1000
DL12S4SA1_SAN	4	5	1	3031.6606	0	1000
DL12S4SA1_SG	4	5	1	2903.6021	0	1000
DL12S4SA1_SG_plus44	4	5	1	2947.6283200000003	0	1000
DL12S4_EGS	4	5	0	2741.5493	0	1000
DL12S4_EGS_plus44	4	5	0	2785.5755200000003	0	1000
DL12S4_S	4	5	0	2555.4852	0	1000
DL12S4_SA	4	5	0	2626.5223	0	1000
DL12S4_SAN	4	5	0	2740.5652	0	1000
DL12S4_SG-or-dp12S4_NRE	4	5	0	2612.5067	0	1000
DL12S4_SG_plus44	4	5	0	2656.53292	0	1000
DL12S5	5	5	0	2548.41	0	1000
DL12S5SA1	5	5	1	2839.5054	0	1000
DL12S5SA1_EGS	5	5	1	3112.6015	0	1000
DL12S5SA1_EGS_plus44	5	5	1	3156.6277200000004	0	1000
DL12S5SA1_S	5	5	1	2926.5374	0	1000
DL12S5SA1_SA	5	5	1	2997.5745	0	1000
DL12S5SA1_SAN	5	5	1	3111.6174	0	1000
DL12S5SA1_SG	5	5	1	2983.5589	0	1000
DL12S5SA1_SG_plus44	5	5	1	3027.58512	0	1000
DL12S5_EGS	5	5	0	2821.5061	0	1000
DL12S5_EGS_plus44	5	5	0	2865.5323200000003	0	1000
DL12S5_S	5	5	0	2635.442	0	1000
DL12S5_SA	5	5	0	2706.4791	0	1000
DL12S5_SAN	5	5	0	2820.522	0	1000
DL12S5_SG-or-dp12S5_NRE	5	5	0	2692.4635	0	1000
DL12S5_SG_plus44	5	5	0	2736.48972	0	1000
DL12S6	6	5	0	2628.3668	0	1000
DL12S6SA1	6	5	1	2919.4622	0	1000
DL12S6SA1_EGS	6	5	1	3192.5583	0	1000
DL12S6SA1_EGS_plus44	6	5	1	3236.5845200000003	0	1000
DL12S6SA1_S	6	5	1	3006.4942	0	1000
DL12S6SA1_SA	6	5	1	3077.5313	0	1000
DL12S6SA1_SAN	6	5	1	3191.5742	0	1000
DL12S6SA1_SG	6	5	1	3063.5157	0	1000
DL12S6SA1_SG_plus44	6	5	1	3107.54192	0	1000
DL12S6_EGS	6	5	0	2901.4629	0	1000
DL12S6_EGS_plus44	6	5	0	2945.48912	0	1000
DL12S6_S	6	5	0	2715.3988	0	1000
DL12S6_SA	6	5	0	2786.4359	0	1000
DL12S6_SAN	6	5	0	2900.4788	0	1000
DL12S6_SG-or-dp12S6_NRE	6	5	0	2772.4203	0	1000
DL12S6_SG_plus44	6	5	0	2816.4465200000004	0	1000
DL12S7	7	5	0	2708.3236	0	1000
DL12S7SA1	7	5	1	2999.419	0	1000
DL12S7SA1_EGS	7	5	1	3272.5151	0	1000
DL12S7SA1_EGS_plus44	7	5	1	3316.5413200000003	0	1000
DL12S7SA1_S	7	5	1	3086.451	0	1000
DL12S7SA1_SA	7	5	1	3157.4881	0	1000
DL12S7SA1_SAN	7	5	1	3271.531	0	1000
DL12S7SA1_SG	7	5	1	3143.4725	0	1000
DL12S7SA1_SG_plus44	7	5	1	3187.49872	0	1000
DL12S7_EGS	7	5	0	2981.4197	0	1000
DL12S7_EGS_plus44	7	5	0	3025.44592	0	1000
DL12S7_S	7	5	0	2795.3556	0	1000
DL12S7_SA	7	5	0	2866.3927	0	1000
DL12S7_SAN	7	5	0	2980.4356	0	1000
DL12S7_SG-or-dp12S7_NRE	7	5	0	2852.3771	0	1000
DL12S7_SG_plus44	7	5	0	2896.4033200000003	0	1000
DL12S8	8	5	0	2788.2804	0	1000
DL12S8_EGS	8	5	0	3061.3765	0	1000
DL12S8_EGS_plus44	8	5	0	3105.40272	0	1000
DL12S8_S	8	5	0	2875.3124	0	1000
DL12S8_SA	8	5	0	2946.3495	0	1000
DL12S8_SAN	8	5	0	3060.3924	0	1000
DL12S8_SG-or-dp12S8_NRE	8	5	0	2932.3339	0	1000
DL12S8_SG_plus44	8	5	0	2976.3601200000003	0	1000
DL14S0	0	6	0	2527.7375	0	1000
DL14S0SA1	0	6	1	2818.8329	0	1000
DL14S0SA1_EGS	0	6	1	3091.929	0	1000
DL14S0SA1_EGS_plus44	0	6	1	3135.9552200000003	0	1000
DL14S0SA1_S	0	6	1	2905.8649	0	1000
DL14S0SA1_SA	0	6	1	2976.902	0	1000
DL14S0SA1_SAN	0	6	1	3090.9449	0	1000
DL14S0SA1_SG	0	6	1	2962.8864	0	1000
DL14S0SA1_SG_plus44	0	6	1	3006.91262	0	1000
DL14S0_EGS	0	6	0	2800.8336	0	1000
DL14S0_EGS_plus44	0	6	0	2844.85982	0	1000
DL14S0_S	0	6	0	2614.7695	0	1000
DL14S0_SA	0	6	0	2685.8066	0	1000
DL14S0_SAN	0	6	0	2799.8495	0	1000
DL14S0_SG-or-dp14S0_NRE	0	6	0	2671.791	0	1000
DL14S0_SG_plus44	0	6	0	2715.8172200000004	0	1000
DL14S1	1	6	0	2607.6943	0	1000
DL14S10	10	6	0	3327.3055	0	1000
DL14S10_EGS	10	6	0	3600.4016	0	1000
DL14S10_EGS_plus44	10	6	0	3644.4278200000003	0	1000
DL14S10_S	10	6	0	3414.3375	0	1000
DL14S10_SA	10	6	0	3485.3746	0	1000
DL14S10_SAN	10	6	0	3599.4175	0	1000
DL14S10_SG-or-dp14S10_NRE	10	6	0	3471.359	0	1000
DL14S10_SG_plus44	10	6	0	3515.38522	0	1000
DL14S1SA1	1	6	1	2898.7897	0	1000
DL14S1SA1_EGS	1	6	1	3171.8858	0	1000
DL14S1SA1_EGS_plus44	1	6	1	3215.91202	0	1000
DL14S1SA1_S	1	6	1	2985.8217	0	1000
DL14S1SA1_SA	1	6	1	3056.8588	0	1000
DL14S1SA1_SAN	1	6	1	3170.9017	0	1000
DL14S1SA1_SG	1	6	1	3042.8432	0	1000
DL14S1SA1_SG_plus44	1	6	1	3086.86942	0	1000
DL14S1_EGS	1	6	0	2880.7904	0	1000
DL14S1_EGS_plus44	1	6	0	2924.81662	0	1000
DL14S1_S	1	6	0	2694.7263	0	1000
DL14S1_SA	1	6	0	2765.7634	0	1000
DL14S1_SAN	1	6	0	2879.8063	0	1000
DL14S1_SG-or-dp14S1_NRE	1	6	0	2751.7478	0	1000
DL14S1_SG_plus44	1	6	0	2795.7740200000003	0	1000
DL14S2	2	6	0	2687.6511	0	1000
DL14S2SA1	2	6	1	2978.7465	0	1000
DL14S2SA1_EGS	2	6	1	3251.8426	0	1000
DL14S2SA1_EGS_plus44	2	6	1	3295.86882	0	1000
DL14S2SA1_S	2	6	1	3065.7785	0	1000
DL14S2SA1_SA	2	6	1	3136.8156	0	1000
DL14S2SA1_SAN	2	6	1	3250.8585	0	1000
DL14S2SA1_SG	2	6	1	3122.8	0	1000
DL14S2SA1_SG_plus44	2	6	1	3166.8262200000004	0	1000
DL14S2_EGS	2	6	0	2960.7472	0	1000
DL14S2_EGS_plus44	2	6	0	3004.77342	0	1000
DL14S2_S	2	6	0	2774.6831	0	1000
DL14S2_SA	2	6	0	2845.7202	0	1000
DL14S2_SAN	2	6	0	2959.7631	0	1000
DL14S2_SG-or-dp14S2_NRE	2	6	0	2831.7046	0	1000
DL14S2_SG_plus44	2	6	0	2875.73082	0	1000
DL14S3	3	6	0	2767.6079	0	1000
DL14S3SA1	3	6	1	3058.7033	0	1000
DL14S3SA1_EGS	3	6	1	3331.7994	0	1000
DL14S3SA1_EGS_plus44	3	6	1	3375.82562	0	1000
DL14S3SA1_S	3	6	1	3145.7353	0	1000
DL14S3SA1_SA	3	6	1	3216.7724	0	1000
DL14S3SA1_SAN	3	6	1	3330.8153	0	1000
DL14S3SA1_SG	3	6	1	3202.7568	0	1000
DL14S3SA1_SG_plus44	3	6	1	3246.7830200000003	0	1000
DL14S3_EGS	3	6	0	3040.704	0	1000
DL14S3_EGS_plus44	3	6	0	3084.7302200000004	0	1000
DL14S3_S	3	6	0	2854.6399	0	1000
DL14S3_SA	3	6	0	2925.677	0	1000
DL14S3_SAN	3	6	0	3039.7199	0	1000
DL14S3_SG-or-dp14S3_NRE	3	6	0	2911.6614	0	1000
DL14S3_SG_plus44	3	6	0	2955.68762	0	1000
DL14S4	4	6	0	2847.5647	0	1000
DL14S4SA1	4	6	1	3138.6601	0	1000
DL14S4SA1_EGS	4	6	1	3411.7562	0	1000
DL14S4SA1_EGS_plus44	4	6	1	3455.78242	0	1000
DL14S4SA1_S	4	6	1	3225.6921	0	1000
DL14S4SA1_SA	4	6	1	3296.7292	0	1000
DL14S4SA1_SAN	4	6	1	3410.7721	0	1000
DL14S4SA1_SG	4	6	1	3282.7136	0	1000
DL14S4SA1_SG_plus44	4	6	1	3326.7398200000002	0	1000
DL14S4_EGS	4	6	0	3120.6608	0	1000
DL14S4_EGS_plus44	4	6	0	3164.6870200000003	0	1000
DL14S4_S	4	6	0	2934.5967	0	1000
DL14S4_SA	4	6	0	3005.6338	0	1000
DL14S4_SAN	4	6	0	3119.6767	0	1000
DL14S4_SG-or-dp14S4_NRE	4	6	0	2991.6182	0	1000
DL14S4_SG_plus44	4	6	0	3035.64442	0	1000
DL14S5	5	6	0	2927.5215	0	1000
DL14S5SA1	5	6	1	3218.6169	0	1000
DL14S5SA1_EGS	5	6	1	3491.713	0	1000
DL14S5SA1_EGS_plus44	5	6	1	3535.7392200000004	0	1000
DL14S5SA1_S	5	6	1	3305.6489	0	1000
DL14S5SA1_SA	5	6	1	3376.686	0	1000
DL14S5SA1_SAN	5	6	1	3490.7289	0	1000
DL14S5SA1_SG	5	6	1	3362.6704	0	1000
DL14S5SA1_SG_plus44	5	6	1	3406.69662	0	1000
DL14S5_EGS	5	6	0	3200.6176	0	1000
DL14S5_EGS_plus44	5	6	0	3244.6438200000002	0	1000
DL14S5_S	5	6	0	3014.5535	0	1000
DL14S5_SA	5	6	0	3085.5906	0	1000
DL14S5_SAN	5	6	0	3199.6335	0	1000
DL14S5_SG-or-dp14S5_NRE	5	6	0	3071.575	0	1000
DL14S5_SG_plus44	5	6	0	3115.60122	0	1000
DL14S6	6	6	0	3007.4783	0	1000
DL14S6SA1	6	6	1	3298.5737	0	1000
DL14S6SA1_EGS	6	6	1	3571.6698	0	1000
DL14S6SA1_EGS_plus44	6	6	1	3615.6960200000003	0	1000
DL14S6SA1_S	6	6	1	3385.6057	0	1000
DL14S6SA1_SA	6	6	1	3456.6428	0	1000
DL14S6SA1_SAN	6	6	1	3570.6857	0	1000
DL14S6SA1_SG	6	6	1	3442.6272	0	1000
DL14S6SA1_SG_plus44	6	6	1	3486.65342	0	1000
DL14S6_EGS	6	6	0	3280.5744	0	1000
DL14S6_EGS_plus44	6	6	0	3324.60062	0	1000
DL14S6_S	6	6	0	3094.5103	0	1000
DL14S6_SA	6	6	0	3165.5474	0	1000
DL14S6_SAN	6	6	0	3279.5903	0	1000
DL14S6_SG-or-dp14S6_NRE	6	6	0	3151.5318	0	1000
DL14S6_SG_plus44	6	6	0	3195.5580200000004	0	1000
DL14S7	7	6	0	3087.4351	0	1000
DL14S7SA1	7	6	1	3378.5305	0	1000
DL14S7SA1_EGS	7	6	1	3651.6266	0	1000
DL14S7SA1_EGS_plus44	7	6	1	3695.6528200000002	0	1000
DL14S7SA1_S	7	6	1	3465.5625	0	1000
DL14S7SA1_SA	7	6	1	3536.5996	0	1000
DL14S7SA1_SAN	7	6	1	3650.6425	0	1000
DL14S7SA1_SG	7	6	1	3522.584	0	1000
DL14S7SA1_SG_plus44	7	6	1	3566.61022	0	1000
DL14S7_EGS	7	6	0	3360.5312	0	1000
DL14S7_EGS_plus44	7	6	0	3404.55742	0	1000
DL14S7_S	7	6	0	3174.4671	0	1000
DL14S7_SA	7	6	0	3245.5042	0	1000
DL14S7_SAN	7	6	0	3359.5471	0	1000
DL14S7_SG-or-dp14S7_NRE	7	6	0	3231.4886	0	1000
DL14S7_SG_plus44	7	6	0	3275.5148200000003	0	1000
DL14S8	8	6	0	3167.3919	0	1000
DL14S8SA1	8	6	1	3458.4873	0	1000
DL14S8SA1_EGS	8	6	1	3731.5834	0	1000
DL14S8SA1_EGS_plus44	8	6	1	3775.60962	0	1000
DL14S8SA1_S	8	6	1	3545.5193	0	1000
DL14S8SA1_SA	8	6	1	3616.5564	0	1000
DL14S8SA1_SAN	8	6	1	3730.5993	0	1000
DL14S8SA1_SG	8	6	1	3602.5408	0	1000
DL14S8SA1_SG_plus44	8	6	1	3646.5670200000004	0	1000
DL14S8_EGS	8	6	0	3440.488	0	1000
DL14S8_EGS_plus44	8	6	0	3484.51422	0	1000
DL14S8_S	8	6	0	3254.4239	0	1000
DL14S8_SA	8	6	0	3325.461	0	1000
DL14S8_SAN	8	6	0	3439.5039	0	1000
DL14S8_SG-or-dp14S8_NRE	8	6	0	3311.4454	0	1000
DL14S8_SG_plus44	8	6	0	3355.4716200000003	0	1000
DL14S9	9	6	0	3247.3487	0	1000
DL14S9_EGS	9	6	0	3520.4448	0	1000
DL14S9_EGS_plus44	9	6	0	3564.4710200000004	0	1000
DL14S9_S	9	6	0	3334.3807	0	1000
DL14S9_SA	9	6	0	3405.4178	0	1000
DL14S9_SAN	9	6	0	3519.4607	0	1000
DL14S9_SG-or-dp14S9_NRE	9	6	0	3391.4022	0	1000
DL14S9_SG_plus44	9	6	0	3435.42842	0	1000
DL16S0	0	7	0	2906.849	0	1000
DL16S0SA1	0	7	1	3197.9444	0	1000
DL16S0SA1_EGS	0	7	1	3471.0405	0	1000
DL16S0SA1_EGS_plus44	0	7	1	3515.0667200000003	0	1000
DL16S0SA1_S	0	7	1	3284.9764	0	1000
DL16S0SA1_SA	0	7	1	3356.0135	0	1000
DL16S0SA1_SAN	0	7	1	3470.0564	0	1000
DL16S0SA1_SG	0	7	1	3341.9979	0	1000
DL16S0SA1_SG_plus44	0	7	1	3386.02412	0	1000
DL16S0_EGS	0	7	0	3179.9451	0	1000
DL16S0_EGS_plus44	0	7	0	3223.97132	0	1000
DL16S0_S	0	7	0	2993.881	0	1000
DL16S0_SA	0	7	0	3064.9181	0	1000
DL16S0_SAN	0	7	0	3178.961	0	1000
DL16S0_SG-or-dp16S0_NRE	0	7	0	3050.9025	0	1000
DL16S0_SG_plus44	0	7	0	3094.9287200000003	0	1000
DL16S1	1	7	0	2986.8058	0	1000
DL16S10	10	7	0	3706.417	0	1000
DL16S10SA1	10	7	1	3997.5124	0	1000
DL16S10SA1_EGS	10	7	1	4270.6085	0	1000
DL16S10SA1_EGS_plus44	10	7	1	4314.63472	0	1000
DL16S10SA1_S	10	7	1	4084.5444	0	1000
DL16S10SA1_SA	10	7	1	4155.5815	0	1000
DL16S10SA1_SAN	10	7	1	4269.6244	0	1000
DL16S10SA1_SG	10	7	1	4141.5659	0	1000
DL16S10SA1_SG_plus44	10	7	1	4185.592119999999	0	1000
DL16S10_EGS	10	7	0	3979.5131	0	1000
DL16S10_EGS_plus44	10	7	0	4023.5393200000003	0	1000
DL16S10_S	10	7	0	3793.449	0	1000
DL16S10_SA	10	7	0	3864.4861	0	1000
DL16S10_SAN	10	7	0	3978.529	0	1000
DL16S10_SG-or-dp16S10_NRE	10	7	0	3850.4705	0	1000
DL16S10_SG_plus44	10	7	0	3894.49672	0	1000
DL16S11	11	7	0	3786.3738	0	1000
DL16S11_EGS	11	7	0	4059.4699	0	1000
DL16S11_EGS_plus44	11	7	0	4103.49612	0	1000
DL16S11_S	11	7	0	3873.4058	0	1000
DL16S11_SA	11	7	0	3944.4429	0	1000
DL16S11_SAN	11	7	0	4058.4858	0	1000
DL16S11_SG-or-dp16S11_NRE	11	7	0	3930.4273	0	1000
DL16S11_SG_plus44	11	7	0	3974.45352	0	1000
DL16S12	12	7	0	3866.3306	0	1000
DL16S12_EGS	12	7	0	4139.4267	0	1000
DL16S12_EGS_plus44	12	7	0	4183.45292	0	1000
DL16S12_S	12	7	0	3953.3626	0	1000
DL16S12_SA	12	7	0	4024.3997	0	1000
DL16S12_SAN	12	7	0	4138.4426	0	1000
DL16S12_SG-or-dp16S12_NRE	12	7	0	4010.3841	0	1000
DL16S12_SG_plus44	12	7	0	4054.4103200000004	0	1000
DL16S1SA1	1	7	1	3277.9012	0	1000
DL16S1SA1_EGS	1	7	1	3550.9973	0	1000
DL16S1SA1_EGS_plus44	1	7	1	3595.02352	0	1000
DL16S1SA1_S	1	7	1	3364.9332	0	1000
DL16S1SA1_SA	1	7	1	3435.9703	0	1000
DL16S1SA1_SAN	1	7	1	3550.0132	0	1000
DL16S1SA1_SG	1	7	1	3421.9547	0	1000
DL16S1SA1_SG_plus44	1	7	1	3465.98092	0	1000
DL16S1_EGS	1	7	0	3259.9019	0	1000
DL16S1_EGS_plus44	1	7	0	3303.92812	0	1000
DL16S1_S	1	7	0	3073.8378	0	1000
DL16S1_SA	1	7	0	3144.8749	0	1000
DL16S1_SAN	1	7	0	3258.9178	0	1000
DL16S1_SG-or-dp16S1_NRE	1	7	0	3130.8593	0	1000
DL16S1_SG_plus44	1	7	0	3174.8855200000003	0	1000
DL16S2	2	7	0	3066.7626	0	1000
DL16S2SA1	2	7	1	3357.858	0	1000
DL16S2SA1_EGS	2	7	1	3630.9541	0	1000
DL16S2SA1_EGS_plus44	2	7	1	3674.98032	0	1000
DL16S2SA1_S	2	7	1	3444.89	0	1000
DL16S2SA1_SA	2	7	1	3515.9271	0	1000
DL16S2SA1_SAN	2	7	1	3629.97	0	1000
DL16S2SA1_SG	2	7	1	3501.9115	0	1000
DL16S2SA1_SG_plus44	2	7	1	3545.9377200000004	0	1000
DL16S2_EGS	2	7	0	3339.8587	0	1000
DL16S2_EGS_plus44	2	7	0	3383.8849200000004	0	1000
DL16S2_S	2	7	0	3153.7946	0	1000
DL16S2_SA	2	7	0	3224.8317	0	1000
DL16S2_SAN	2	7	0	3338.8746	0	1000
